k1_name;k2_name;k1_blocks_per_grid;k2_blocks_per_grid;k1_threads_per_block;k2_threads_per_block;k1_registers;k2_registers;k1_shared_mem_B;k2_shared_mem_B;attempts_of_5;classification
P_C1;S_O2;66;3;514;3;16;10;4096;0;1;0
P_C1;S_O4;66;3;514;66;16;48;4096;776;5;1
P_C1;R_E2;66;3;514;514;16;14;4096;0;1;0
P_C1;R_P1;66;4;514;34;16;78;4096;0;0;0
S_K5;S_O5;514;3;258;66;16;12;4224;0;0;0
S_K5;R_N1;514;3;258;18;16;32;4224;1024;2;0
S_K5;S_J4;514;3;258;258;16;8;4224;0;0;0
S_K5;R_S3;514;4;258;514;16;23;4224;16;5;1
S_K5;P_K1;514;3;258;258;16;28;4224;13312;0;0
S_K5;S_K4;514;10;258;258;16;8;4224;16;0;0
S_K5;S_K1;514;10;258;258;16;14;4224;2048;0;0
S_K5;R_T1;514;10;258;130;16;10;4224;0;5;1
S_K5;R_S4;514;4;258;514;16;10;4224;0;5;1
S_K5;S_L8;514;10;258;130;16;20;4224;0;0;0
S_K5;S_J5;514;3;258;258;16;8;4224;0;0;0
S_K5;S_O2;514;3;258;3;16;10;4224;0;1;0
S_K5;S_O4;514;3;258;66;16;48;4224;776;5;1
S_K5;R_E2;514;3;258;514;16;14;4224;0;0;0
S_K5;R_P1;514;4;258;34;16;78;4224;0;0;0
S_J1;S_O1;66;258;258;66;16;63;0;512;5;1
S_J1;P_E8;66;2596;258;258;16;37;0;4484;5;1
S_J1;R_X2;66;257;258;33;16;19;0;5120;0;0
S_J1;R_D2;66;22;258;194;16;50;0;8728;0;0
S_J1;P_D1;66;271;258;122;16;40;0;0;5;1
S_J1;P_E2;66;2596;258;258;16;30;0;4160;2;0
S_J1;R_X1;66;257;258;33;16;21;0;6144;5;1
S_J1;P_I1;66;767;258;194;16;30;0;0;0;0
S_J1;P_J1;66;35;258;37;16;28;0;0;4;1
S_J1;R_H1;66;173;258;33;16;37;0;3072;5;1
S_J1;R_I1;66;1026;258;258;16;45;0;16;4;1
S_J1;P_H1;66;75;258;25;16;35;0;512;5;1
S_J1;S_M1;66;67;258;258;16;32;0;0;0;0
S_J1;P_F1;66;130;258;258;16;23;0;0;0;0
S_J1;P_G3;66;188;258;37;16;24;0;0;0;0
P_E4;S_O1;16387;258;514;66;8;63;16;512;0;0
P_E4;P_E8;16387;2596;514;258;8;37;16;4484;2;0
P_E4;R_X2;16387;257;514;33;8;19;16;5120;0;0
P_E4;R_D2;16387;22;514;194;8;50;16;8728;0;0
P_E4;P_D1;16387;271;514;122;8;40;16;0;0;0
P_E4;P_E2;16387;2596;514;258;8;30;16;4160;2;0
P_E4;R_X1;16387;257;514;33;8;21;16;6144;0;0
P_E4;P_I1;16387;767;514;194;8;30;16;0;0;0
P_E4;P_J1;16387;35;514;37;8;28;16;0;0;0
P_E4;R_H1;16387;173;514;33;8;37;16;3072;0;0
P_E4;R_I1;16387;1026;514;258;8;45;16;16;0;0
P_E4;P_H1;16387;75;514;25;8;35;16;512;0;0
P_E4;S_M1;16387;67;514;258;8;32;16;0;0;0
P_E4;P_F1;16387;130;514;258;8;23;16;0;0;0
P_E4;P_G3;16387;188;514;37;8;24;16;0;0;0
P_C4;S_O1;67;258;500;66;17;63;0;512;5;1
P_C4;P_E8;67;2596;500;258;17;37;0;4484;5;1
P_C4;R_X2;67;257;500;33;17;19;0;5120;4;1
P_C4;R_D2;67;22;500;194;17;50;0;8728;0;0
P_C4;P_D1;67;271;500;122;17;40;0;0;5;1
P_C4;P_E2;67;2596;500;258;17;30;0;4160;3;0
P_C4;R_X1;67;257;500;33;17;21;0;6144;5;1
P_C4;P_I1;67;767;500;194;17;30;0;0;1;0
P_C4;P_J1;67;35;500;37;17;28;0;0;0;0
P_C4;R_H1;67;173;500;33;17;37;0;3072;5;1
P_C4;R_I1;67;1026;500;258;17;45;0;16;2;0
P_C4;P_H1;67;75;500;25;17;35;0;512;5;1
P_C4;S_M1;67;67;500;258;17;32;0;0;0;0
P_C4;P_F1;67;130;500;258;17;23;0;0;0;0
P_C4;P_G3;67;188;500;37;17;24;0;0;0;0
P_E6;S_O1;5190;258;514;66;9;63;0;512;5;1
P_E6;P_E8;5190;2596;514;258;9;37;0;4484;5;1
P_E6;R_X2;5190;257;514;33;9;19;0;5120;5;1
P_E6;R_D2;5190;22;514;194;9;50;0;8728;5;1
P_E6;P_D1;5190;271;514;122;9;40;0;0;5;1
P_E6;P_E2;5190;2596;514;258;9;30;0;4160;5;1
P_E6;R_X1;5190;257;514;33;9;21;0;6144;5;1
P_E6;P_I1;5190;767;514;194;9;30;0;0;5;1
P_E6;P_J1;5190;35;514;37;9;28;0;0;5;1
P_E6;R_H1;5190;173;514;33;9;37;0;3072;4;1
P_E6;R_I1;5190;1026;514;258;9;45;0;16;5;1
P_E6;P_H1;5190;75;514;25;9;35;0;512;5;1
P_E6;S_M1;5190;67;514;258;9;32;0;0;5;1
P_E6;P_F1;5190;130;514;258;9;23;0;0;5;1
P_E6;P_G3;5190;188;514;37;9;24;0;0;5;1
R_J4;S_O1;125;258;34;66;13;63;4096;512;5;1
R_J4;P_E8;125;2596;34;258;13;37;4096;4484;5;1
R_J4;R_X2;125;257;34;33;13;19;4096;5120;5;1
R_J4;R_D2;125;22;34;194;13;50;4096;8728;5;1
R_J4;P_D1;125;271;34;122;13;40;4096;0;5;1
R_J4;P_E2;125;2596;34;258;13;30;4096;4160;5;1
R_J4;R_X1;125;257;34;33;13;21;4096;6144;5;1
R_J4;P_I1;125;767;34;194;13;30;4096;0;5;1
R_J4;P_J1;125;35;34;37;13;28;4096;0;5;1
R_J4;R_H1;125;173;34;33;13;37;4096;3072;5;1
R_J4;R_I1;125;1026;34;258;13;45;4096;16;5;1
R_J4;P_H1;125;75;34;25;13;35;4096;512;5;1
R_J4;S_M1;125;67;34;258;13;32;4096;0;0;0
R_J4;P_F1;125;130;34;258;13;23;4096;0;5;1
R_J4;P_G3;125;188;34;37;13;24;4096;0;5;1
R_A1;S_O1;6002;258;258;66;28;63;0;512;0;0
R_A1;P_E8;6002;2596;258;258;28;37;0;4484;5;1
R_A1;R_X2;6002;257;258;33;28;19;0;5120;2;0
R_A1;R_D2;6002;22;258;194;28;50;0;8728;3;0
R_A1;P_D1;6002;271;258;122;28;40;0;0;5;1
R_A1;P_E2;6002;2596;258;258;28;30;0;4160;5;1
R_A1;R_X1;6002;257;258;33;28;21;0;6144;0;0
R_A1;P_I1;6002;767;258;194;28;30;0;0;4;1
R_A1;P_J1;6002;35;258;37;28;28;0;0;3;0
R_A1;R_H1;6002;173;258;33;28;37;0;3072;5;1
R_A1;R_I1;6002;1026;258;258;28;45;0;16;3;0
R_A1;P_H1;6002;75;258;25;28;35;0;512;5;1
R_A1;S_M1;6002;67;258;258;28;32;0;0;4;1
R_A1;P_F1;6002;130;258;258;28;23;0;0;0;0
R_A1;P_G3;6002;188;258;37;28;24;0;0;3;0
S_J6;S_O1;66;258;258;66;12;63;16;512;4;1
S_J6;P_E8;66;2596;258;258;12;37;16;4484;5;1
S_J6;R_X2;66;257;258;33;12;19;16;5120;4;1
S_J6;R_D2;66;22;258;194;12;50;16;8728;4;1
S_J6;P_D1;66;271;258;122;12;40;16;0;5;1
S_J6;P_E2;66;2596;258;258;12;30;16;4160;4;1
S_J6;R_X1;66;257;258;33;12;21;16;6144;5;1
S_J6;P_I1;66;767;258;194;12;30;16;0;3;0
S_J6;P_J1;66;35;258;37;12;28;16;0;5;1
S_J6;R_H1;66;173;258;33;12;37;16;3072;5;1
S_J6;R_I1;66;1026;258;258;12;45;16;16;5;1
S_J6;P_H1;66;75;258;25;12;35;16;512;5;1
S_J6;S_M1;66;67;258;258;12;32;16;0;0;0
S_J6;P_F1;66;130;258;258;12;23;16;0;0;0
S_J6;P_G3;66;188;258;37;12;24;16;0;0;0
S_I1;S_O1;66;258;258;66;12;63;0;512;4;1
S_I1;P_E8;66;2596;258;258;12;37;0;4484;5;1
S_I1;R_X2;66;257;258;33;12;19;0;5120;2;0
S_I1;R_D2;66;22;258;194;12;50;0;8728;1;0
S_I1;P_D1;66;271;258;122;12;40;0;0;5;1
S_I1;P_E2;66;2596;258;258;12;30;0;4160;2;0
S_I1;R_X1;66;257;258;33;12;21;0;6144;5;1
S_I1;P_I1;66;767;258;194;12;30;0;0;0;0
S_I1;P_J1;66;35;258;37;12;28;0;0;5;1
S_I1;R_H1;66;173;258;33;12;37;0;3072;5;1
S_I1;R_I1;66;1026;258;258;12;45;0;16;4;1
S_I1;P_H1;66;75;258;25;12;35;0;512;5;1
S_I1;S_M1;66;67;258;258;12;32;0;0;0;0
S_I1;P_F1;66;130;258;258;12;23;0;0;1;0
S_I1;P_G3;66;188;258;37;12;24;0;0;0;0
R_J7;S_O1;125;258;34;66;15;63;4096;512;5;1
R_J7;P_E8;125;2596;34;258;15;37;4096;4484;5;1
R_J7;R_X2;125;257;34;33;15;19;4096;5120;5;1
R_J7;R_D2;125;22;34;194;15;50;4096;8728;5;1
R_J7;P_D1;125;271;34;122;15;40;4096;0;5;1
R_J7;P_E2;125;2596;34;258;15;30;4096;4160;4;1
R_J7;R_X1;125;257;34;33;15;21;4096;6144;5;1
R_J7;P_I1;125;767;34;194;15;30;4096;0;4;1
R_J7;P_J1;125;35;34;37;15;28;4096;0;5;1
R_J7;R_H1;125;173;34;33;15;37;4096;3072;5;1
R_J7;R_I1;125;1026;34;258;15;45;4096;16;5;1
R_J7;P_H1;125;75;34;25;15;35;4096;512;5;1
R_J7;S_M1;125;67;34;258;15;32;4096;0;0;0
R_J7;P_F1;125;130;34;258;15;23;4096;0;5;1
R_J7;P_G3;125;188;34;37;15;24;4096;0;5;1
S_I2;S_O1;66;258;258;66;14;63;0;512;0;0
S_I2;P_E8;66;2596;258;258;14;37;0;4484;5;1
S_I2;R_X2;66;257;258;33;14;19;0;5120;0;0
S_I2;R_D2;66;22;258;194;14;50;0;8728;0;0
S_I2;P_D1;66;271;258;122;14;40;0;0;5;1
S_I2;P_E2;66;2596;258;258;14;30;0;4160;3;0
S_I2;R_X1;66;257;258;33;14;21;0;6144;4;1
S_I2;P_I1;66;767;258;194;14;30;0;0;0;0
S_I2;P_J1;66;35;258;37;14;28;0;0;0;0
S_I2;R_H1;66;173;258;33;14;37;0;3072;5;1
S_I2;R_I1;66;1026;258;258;14;45;0;16;0;0
S_I2;P_H1;66;75;258;25;14;35;0;512;4;1
S_I2;S_M1;66;67;258;258;14;32;0;0;0;0
S_I2;P_F1;66;130;258;258;14;23;0;0;1;0
S_I2;P_G3;66;188;258;37;14;24;0;0;1;0
S_L1;S_O1;258;258;130;66;28;63;512;512;0;0
S_L1;P_E8;258;2596;130;258;28;37;512;4484;5;1
S_L1;R_X2;258;257;130;33;28;19;512;5120;0;0
S_L1;R_D2;258;22;130;194;28;50;512;8728;0;0
S_L1;P_D1;258;271;130;122;28;40;512;0;5;1
S_L1;P_E2;258;2596;130;258;28;30;512;4160;2;0
S_L1;R_X1;258;257;130;33;28;21;512;6144;5;1
S_L1;P_I1;258;767;130;194;28;30;512;0;0;0
S_L1;P_J1;258;35;130;37;28;28;512;0;0;0
S_L1;R_H1;258;173;130;33;28;37;512;3072;5;1
S_L1;R_I1;258;1026;130;258;28;45;512;16;1;0
S_L1;P_H1;258;75;130;25;28;35;512;512;4;1
S_L1;S_M1;258;67;130;258;28;32;512;0;0;0
S_L1;P_F1;258;130;130;258;28;23;512;0;0;0
S_L1;P_G3;258;188;130;37;28;24;512;0;0;0
R_A2;S_O1;10002;258;258;66;27;63;0;512;1;0
R_A2;P_E8;10002;2596;258;258;27;37;0;4484;5;1
R_A2;R_X2;10002;257;258;33;27;19;0;5120;0;0
R_A2;R_D2;10002;22;258;194;27;50;0;8728;3;0
R_A2;P_D1;10002;271;258;122;27;40;0;0;5;1
R_A2;P_E2;10002;2596;258;258;27;30;0;4160;4;1
R_A2;R_X1;10002;257;258;33;27;21;0;6144;1;0
R_A2;P_I1;10002;767;258;194;27;30;0;0;4;1
R_A2;P_J1;10002;35;258;37;27;28;0;0;0;0
R_A2;R_H1;10002;173;258;33;27;37;0;3072;5;1
R_A2;R_I1;10002;1026;258;258;27;45;0;16;1;0
R_A2;P_H1;10002;75;258;25;27;35;0;512;5;1
R_A2;S_M1;10002;67;258;258;27;32;0;0;3;0
R_A2;P_F1;10002;130;258;258;27;23;0;0;0;0
R_A2;P_G3;10002;188;258;37;27;24;0;0;3;0
R_B2;S_O1;4098;258;33;66;20;63;0;512;5;1
R_B2;P_E8;4098;2596;33;258;20;37;0;4484;5;1
R_B2;R_X2;4098;257;33;33;20;19;0;5120;5;1
R_B2;R_D2;4098;22;33;194;20;50;0;8728;4;1
R_B2;P_D1;4098;271;33;122;20;40;0;0;5;1
R_B2;P_E2;4098;2596;33;258;20;30;0;4160;4;1
R_B2;R_X1;4098;257;33;33;20;21;0;6144;5;1
R_B2;P_I1;4098;767;33;194;20;30;0;0;3;0
R_B2;P_J1;4098;35;33;37;20;28;0;0;5;1
R_B2;R_H1;4098;173;33;33;20;37;0;3072;4;1
R_B2;R_I1;4098;1026;33;258;20;45;0;16;5;1
R_B2;P_H1;4098;75;33;25;20;35;0;512;5;1
R_B2;S_M1;4098;67;33;258;20;32;0;0;0;0
R_B2;P_F1;4098;130;33;258;20;23;0;0;4;1
R_B2;P_G3;4098;188;33;37;20;24;0;0;4;1
P_C1;S_O1;66;258;514;66;16;63;4096;512;4;1
P_C1;P_E8;66;2596;514;258;16;37;4096;4484;5;1
P_C1;R_X2;66;257;514;33;16;19;4096;5120;3;0
P_C1;R_D2;66;22;514;194;16;50;4096;8728;0;0
P_C1;P_D1;66;271;514;122;16;40;4096;0;5;1
P_C1;P_E2;66;2596;514;258;16;30;4096;4160;3;0
P_C1;R_X1;66;257;514;33;16;21;4096;6144;3;0
P_C1;P_I1;66;767;514;194;16;30;4096;0;0;0
P_C1;P_J1;66;35;514;37;16;28;4096;0;1;0
P_C1;R_H1;66;173;514;33;16;37;4096;3072;5;1
P_C1;R_I1;66;1026;514;258;16;45;4096;16;4;1
P_C1;P_H1;66;75;514;25;16;35;4096;512;5;1
P_C1;S_M1;66;67;514;258;16;32;4096;0;0;0
P_C1;P_F1;66;130;514;258;16;23;4096;0;0;0
P_C1;P_G3;66;188;514;37;16;24;4096;0;0;0
S_K5;S_O1;514;258;258;66;16;63;4224;512;3;0
S_K5;P_E8;514;2596;258;258;16;37;4224;4484;5;1
S_K5;R_X2;514;257;258;33;16;19;4224;5120;0;0
S_K5;R_D2;514;22;258;194;16;50;4224;8728;5;1
S_K5;P_D1;514;271;258;122;16;40;4224;0;5;1
S_K5;P_E2;514;2596;258;258;16;30;4224;4160;4;1
S_K5;R_X1;514;257;258;33;16;21;4224;6144;4;1
S_K5;P_I1;514;767;258;194;16;30;4224;0;0;0
S_K5;P_J1;514;35;258;37;16;28;4224;0;5;1
S_K5;R_H1;514;173;258;33;16;37;4224;3072;4;1
S_K5;R_I1;514;1026;258;258;16;45;4224;16;5;1
S_K5;P_H1;514;75;258;25;16;35;4224;512;5;1
S_K5;S_M1;514;67;258;258;16;32;4224;0;0;0
S_K5;P_F1;514;130;258;258;16;23;4224;0;0;0
S_K5;P_G3;514;188;258;37;16;24;4224;0;2;0
S_J1;S_J1;66;66;258;258;16;16;0;0;0;0
S_J1;P_E4;66;16387;258;514;16;8;0;16;0;0
S_J1;P_C4;66;67;258;500;16;17;0;0;1;0
S_J1;P_E6;66;5190;258;514;16;9;0;0;5;1
S_J1;R_J4;66;125;258;34;16;13;0;4096;5;1
S_J1;R_A1;66;6002;258;258;16;28;0;0;2;0
S_J1;S_J6;66;66;258;258;16;12;0;16;0;0
S_J1;S_I1;66;66;258;258;16;12;0;0;0;0
S_J1;R_J7;66;125;258;34;16;15;0;4096;5;1
S_J1;S_I2;66;66;258;258;16;14;0;0;0;0
S_J1;S_L1;66;258;258;130;16;28;0;512;0;0
S_J1;R_A2;66;10002;258;258;16;27;0;0;1;0
S_J1;R_B2;66;4098;258;33;16;20;0;0;3;0
S_J1;P_C1;66;66;258;514;16;16;0;4096;0;0
S_J1;S_K5;66;514;258;258;16;16;0;4224;0;0
P_E4;S_J1;16387;66;514;258;8;16;16;0;0;0
P_E4;P_E4;16387;16387;514;514;8;8;16;16;0;0
P_E4;P_C4;16387;67;514;500;8;17;16;0;0;0
P_E4;P_E6;16387;5190;514;514;8;9;16;0;1;0
P_E4;R_J4;16387;125;514;34;8;13;16;4096;0;0
P_E4;R_A1;16387;6002;514;258;8;28;16;0;0;0
P_E4;S_J6;16387;66;514;258;8;12;16;16;0;0
P_E4;S_I1;16387;66;514;258;8;12;16;0;0;0
P_E4;R_J7;16387;125;514;34;8;15;16;4096;0;0
P_E4;S_I2;16387;66;514;258;8;14;16;0;0;0
P_E4;S_L1;16387;258;514;130;8;28;16;512;0;0
P_E4;R_A2;16387;10002;514;258;8;27;16;0;0;0
P_E4;R_B2;16387;4098;514;33;8;20;16;0;0;0
P_E4;P_C1;16387;66;514;514;8;16;16;4096;0;0
P_E4;S_K5;16387;514;514;258;8;16;16;4224;0;0
P_C4;S_J1;67;66;500;258;17;16;0;0;1;0
P_C4;P_E4;67;16387;500;514;17;8;0;16;0;0
P_C4;P_C4;67;67;500;500;17;17;0;0;0;0
P_C4;P_E6;67;5190;500;514;17;9;0;0;4;1
P_C4;R_J4;67;125;500;34;17;13;0;4096;5;1
P_C4;R_A1;67;6002;500;258;17;28;0;0;3;0
P_C4;S_J6;67;66;500;258;17;12;0;16;0;0
P_C4;S_I1;67;66;500;258;17;12;0;0;0;0
P_C4;R_J7;67;125;500;34;17;15;0;4096;5;1
P_C4;S_I2;67;66;500;258;17;14;0;0;0;0
P_C4;S_L1;67;258;500;130;17;28;0;512;0;0
P_C4;R_A2;67;10002;500;258;17;27;0;0;3;0
P_C4;R_B2;67;4098;500;33;17;20;0;0;4;1
P_C4;P_C1;67;66;500;514;17;16;0;4096;0;0
P_C4;S_K5;67;514;500;258;17;16;0;4224;0;0
P_E6;S_J1;5190;66;514;258;9;16;0;0;3;0
P_E6;P_E4;5190;16387;514;514;9;8;0;16;0;0
P_E6;P_C4;5190;67;514;500;9;17;0;0;5;1
P_E6;P_E6;5190;5190;514;514;9;9;0;0;5;1
P_E6;R_J4;5190;125;514;34;9;13;0;4096;4;1
P_E6;R_A1;5190;6002;514;258;9;28;0;0;5;1
P_E6;S_J6;5190;66;514;258;9;12;0;16;5;1
P_E6;S_I1;5190;66;514;258;9;12;0;0;5;1
P_E6;R_J7;5190;125;514;34;9;15;0;4096;5;1
P_E6;S_I2;5190;66;514;258;9;14;0;0;5;1
P_E6;S_L1;5190;258;514;130;9;28;0;512;5;1
P_E6;R_A2;5190;10002;514;258;9;27;0;0;5;1
P_E6;R_B2;5190;4098;514;33;9;20;0;0;5;1
P_E6;P_C1;5190;66;514;514;9;16;0;4096;4;1
P_E6;S_K5;5190;514;514;258;9;16;0;4224;5;1
R_J4;S_J1;125;66;34;258;13;16;4096;0;5;1
R_J4;P_E4;125;16387;34;514;13;8;4096;16;0;0
R_J4;P_C4;125;67;34;500;13;17;4096;0;5;1
R_J4;P_E6;125;5190;34;514;13;9;4096;0;5;1
R_J4;R_J4;125;125;34;34;13;13;4096;4096;5;1
R_J4;R_A1;125;6002;34;258;13;28;4096;0;4;1
R_J4;S_J6;125;66;34;258;13;12;4096;16;5;1
R_J4;S_I1;125;66;34;258;13;12;4096;0;4;1
R_J4;R_J7;125;125;34;34;13;15;4096;4096;3;0
R_J4;S_I2;125;66;34;258;13;14;4096;0;5;1
R_J4;S_L1;125;258;34;130;13;28;4096;512;5;1
R_J4;R_A2;125;10002;34;258;13;27;4096;0;5;1
R_J4;R_B2;125;4098;34;33;13;20;4096;0;5;1
R_J4;P_C1;125;66;34;514;13;16;4096;4096;5;1
R_J4;S_K5;125;514;34;258;13;16;4096;4224;5;1
R_A1;S_J1;6002;66;258;258;28;16;0;0;3;0
R_A1;P_E4;6002;16387;258;514;28;8;0;16;0;0
R_A1;P_C4;6002;67;258;500;28;17;0;0;1;0
R_A1;P_E6;6002;5190;258;514;28;9;0;0;5;1
R_A1;R_J4;6002;125;258;34;28;13;0;4096;5;1
R_A1;R_A1;6002;6002;258;258;28;28;0;0;4;1
R_A1;S_J6;6002;66;258;258;28;12;0;16;1;0
R_A1;S_I1;6002;66;258;258;28;12;0;0;1;0
R_A1;R_J7;6002;125;258;34;28;15;0;4096;5;1
R_A1;S_I2;6002;66;258;258;28;14;0;0;2;0
R_A1;S_L1;6002;258;258;130;28;28;0;512;1;0
R_A1;R_A2;6002;10002;258;258;28;27;0;0;5;1
R_A1;R_B2;6002;4098;258;33;28;20;0;0;4;1
R_A1;P_C1;6002;66;258;514;28;16;0;4096;5;1
R_A1;S_K5;6002;514;258;258;28;16;0;4224;3;0
S_J6;S_J1;66;66;258;258;12;16;16;0;0;0
S_J6;P_E4;66;16387;258;514;12;8;16;16;0;0
S_J6;P_C4;66;67;258;500;12;17;16;0;1;0
S_J6;P_E6;66;5190;258;514;12;9;16;0;4;1
S_J6;R_J4;66;125;258;34;12;13;16;4096;5;1
S_J6;R_A1;66;6002;258;258;12;28;16;0;1;0
S_J6;S_J6;66;66;258;258;12;12;16;16;0;0
S_J6;S_I1;66;66;258;258;12;12;16;0;0;0
S_J6;R_J7;66;125;258;34;12;15;16;4096;4;1
S_J6;S_I2;66;66;258;258;12;14;16;0;0;0
S_J6;S_L1;66;258;258;130;12;28;16;512;2;0
S_J6;R_A2;66;10002;258;258;12;27;16;0;3;0
S_J6;R_B2;66;4098;258;33;12;20;16;0;5;1
S_J6;P_C1;66;66;258;514;12;16;16;4096;0;0
S_J6;S_K5;66;514;258;258;12;16;16;4224;0;0
S_I1;S_J1;66;66;258;258;12;16;0;0;0;0
S_I1;P_E4;66;16387;258;514;12;8;0;16;0;0
S_I1;P_C4;66;67;258;500;12;17;0;0;0;0
S_I1;P_E6;66;5190;258;514;12;9;0;0;4;1
S_I1;R_J4;66;125;258;34;12;13;0;4096;5;1
S_I1;R_A1;66;6002;258;258;12;28;0;0;0;0
S_I1;S_J6;66;66;258;258;12;12;0;16;0;0
S_I1;S_I1;66;66;258;258;12;12;0;0;0;0
S_I1;R_J7;66;125;258;34;12;15;0;4096;3;0
S_I1;S_I2;66;66;258;258;12;14;0;0;0;0
S_I1;S_L1;66;258;258;130;12;28;0;512;0;0
S_I1;R_A2;66;10002;258;258;12;27;0;0;0;0
S_I1;R_B2;66;4098;258;33;12;20;0;0;3;0
S_I1;P_C1;66;66;258;514;12;16;0;4096;0;0
S_I1;S_K5;66;514;258;258;12;16;0;4224;1;0
R_J7;S_J1;125;66;34;258;15;16;4096;0;4;1
R_J7;P_E4;125;16387;34;514;15;8;4096;16;0;0
R_J7;P_C4;125;67;34;500;15;17;4096;0;5;1
R_J7;P_E6;125;5190;34;514;15;9;4096;0;5;1
R_J7;R_J4;125;125;34;34;15;13;4096;4096;3;0
R_J7;R_A1;125;6002;34;258;15;28;4096;0;5;1
R_J7;S_J6;125;66;34;258;15;12;4096;16;3;0
R_J7;S_I1;125;66;34;258;15;12;4096;0;5;1
R_J7;R_J7;125;125;34;34;15;15;4096;4096;5;1
R_J7;S_I2;125;66;34;258;15;14;4096;0;0;0
R_J7;S_L1;125;258;34;130;15;28;4096;512;4;1
R_J7;R_A2;125;10002;34;258;15;27;4096;0;5;1
R_J7;R_B2;125;4098;34;33;15;20;4096;0;5;1
R_J7;P_C1;125;66;34;514;15;16;4096;4096;4;1
R_J7;S_K5;125;514;34;258;15;16;4096;4224;5;1
S_I2;S_J1;66;66;258;258;14;16;0;0;0;0
S_I2;P_E4;66;16387;258;514;14;8;0;16;0;0
S_I2;P_C4;66;67;258;500;14;17;0;0;0;0
S_I2;P_E6;66;5190;258;514;14;9;0;0;4;1
S_I2;R_J4;66;125;258;34;14;13;0;4096;2;0
S_I2;R_A1;66;6002;258;258;14;28;0;0;3;0
S_I2;S_J6;66;66;258;258;14;12;0;16;0;0
S_I2;S_I1;66;66;258;258;14;12;0;0;0;0
S_I2;R_J7;66;125;258;34;14;15;0;4096;0;0
S_I2;S_I2;66;66;258;258;14;14;0;0;0;0
S_I2;S_L1;66;258;258;130;14;28;0;512;0;0
S_I2;R_A2;66;10002;258;258;14;27;0;0;1;0
S_I2;R_B2;66;4098;258;33;14;20;0;0;0;0
S_I2;P_C1;66;66;258;514;14;16;0;4096;1;0
S_I2;S_K5;66;514;258;258;14;16;0;4224;0;0
S_L1;S_J1;258;66;130;258;28;16;512;0;0;0
S_L1;P_E4;258;16387;130;514;28;8;512;16;0;0
S_L1;P_C4;258;67;130;500;28;17;512;0;0;0
S_L1;P_E6;258;5190;130;514;28;9;512;0;5;1
S_L1;R_J4;258;125;130;34;28;13;512;4096;5;1
S_L1;R_A1;258;6002;130;258;28;28;512;0;3;0
S_L1;S_J6;258;66;130;258;28;12;512;16;0;0
S_L1;S_I1;258;66;130;258;28;12;512;0;0;0
S_L1;R_J7;258;125;130;34;28;15;512;4096;1;0
S_L1;S_I2;258;66;130;258;28;14;512;0;0;0
S_L1;S_L1;258;258;130;130;28;28;512;512;1;0
S_L1;R_A2;258;10002;130;258;28;27;512;0;0;0
S_L1;R_B2;258;4098;130;33;28;20;512;0;0;0
S_L1;P_C1;258;66;130;514;28;16;512;4096;0;0
S_L1;S_K5;258;514;130;258;28;16;512;4224;0;0
R_A2;S_J1;10002;66;258;258;27;16;0;0;2;0
R_A2;P_E4;10002;16387;258;514;27;8;0;16;0;0
R_A2;P_C4;10002;67;258;500;27;17;0;0;1;0
R_A2;P_E6;10002;5190;258;514;27;9;0;0;4;1
R_A2;R_J4;10002;125;258;34;27;13;0;4096;5;1
R_A2;R_A1;10002;6002;258;258;27;28;0;0;5;1
R_A2;S_J6;10002;66;258;258;27;12;0;16;2;0
R_A2;S_I1;10002;66;258;258;27;12;0;0;3;0
R_A2;R_J7;10002;125;258;34;27;15;0;4096;5;1
R_A2;S_I2;10002;66;258;258;27;14;0;0;0;0
R_A2;S_L1;10002;258;258;130;27;28;0;512;1;0
R_A2;R_A2;10002;10002;258;258;27;27;0;0;5;1
R_A2;R_B2;10002;4098;258;33;27;20;0;0;4;1
R_A2;P_C1;10002;66;258;514;27;16;0;4096;2;0
R_A2;S_K5;10002;514;258;258;27;16;0;4224;2;0
R_B2;S_J1;4098;66;33;258;20;16;0;0;4;1
R_B2;P_E4;4098;16387;33;514;20;8;0;16;0;0
R_B2;P_C4;4098;67;33;500;20;17;0;0;0;0
R_B2;P_E6;4098;5190;33;514;20;9;0;0;3;0
R_B2;R_J4;4098;125;33;34;20;13;0;4096;5;1
R_B2;R_A1;4098;6002;33;258;20;28;0;0;4;1
R_B2;S_J6;4098;66;33;258;20;12;0;16;5;1
R_B2;S_I1;4098;66;33;258;20;12;0;0;3;0
R_B2;R_J7;4098;125;33;34;20;15;0;4096;5;1
R_B2;S_I2;4098;66;33;258;20;14;0;0;0;0
R_B2;S_L1;4098;258;33;130;20;28;0;512;0;0
R_B2;R_A2;4098;10002;33;258;20;27;0;0;3;0
R_B2;R_B2;4098;4098;33;33;20;20;0;0;2;0
R_B2;P_C1;4098;66;33;514;20;16;0;4096;2;0
R_B2;S_K5;4098;514;33;258;20;16;0;4224;5;1
P_C1;S_J1;66;66;514;258;16;16;4096;0;0;0
P_C1;P_E4;66;16387;514;514;16;8;4096;16;0;0
P_C1;P_C4;66;67;514;500;16;17;4096;0;0;0
P_C1;P_E6;66;5190;514;514;16;9;4096;0;3;0
P_C1;R_J4;66;125;514;34;16;13;4096;4096;5;1
P_C1;R_A1;66;6002;514;258;16;28;4096;0;2;0
